id,parameter_set_id,source,qualifier,amount,units
57608,7536,Incentive,max,1000.0000,$
57619,4542,Incentive,max,1200.0000,$
57620,4542,Incentive,min,600.0000,$
57621,4542,Incentive,,0.0200,$/kWh
57622,4543,Incentive,max,600.0000,$
57623,4543,Incentive,min,300.0000,$
57624,4543,Incentive,,0.0200,$/kWh
57625,7529,Incentive,max,150.0000,$/Unit
57626,7529,Incentive,max,2.0000,
57627,7530,Incentive,min,350.0000,$/Unit
57628,7530,Incentive,max,650.0000,$/Unit
57638,761,Incentive,max,50.0000,$/Unit
57639,761,Incentive,min,30.0000,$/Unit
57640,762,Incentive,,500.0000,$/Unit
57641,763,Incentive,min,150.0000,$/Unit
57642,763,Incentive,max,400.0000,$
57643,6239,Incentive,,100.0000,"% of cost"
57644,6239,Incentive,max,250.0000,$
57645,6240,Incentive,,100.0000,"% of cost"
57646,6240,Incentive,max,700.0000,$
57647,8434,Incentive,,250.0000,$
57648,8435,Incentive,,100.0000,$
57649,795,Incentive,min,300.0000,$/Unit
57650,795,Incentive,max,400.0000,$/Unit
57651,6241,Incentive,,50.0000,$/Unit
57652,6241,Incentive,max,2.0000,
57653,6242,Incentive,max,30.0000,"% of cost"
57654,6242,Incentive,max,25000.0000,$
57655,7528,Incentive,max,5000.0000,$
57709,432,Incentive,,3.0000,%
57710,432,Incentive,max,15.0000,Years
57711,432,Incentive,max,999999.9999,$
57722,8398,Incentive,,50.0000,"% of cost"
57723,8398,Incentive,max,50.0000,$
57724,8399,Incentive,min,300.0000,$
57725,8399,Incentive,,500.0000,$
57726,8400,Incentive,,2000.0000,$
57727,8401,Incentive,,500.0000,$
57815,8457,Incentive,min,200.0000,$
57816,8457,Incentive,max,500.0000,$
57817,8458,Incentive,min,300.0000,$
57818,8458,Incentive,max,2000.0000,$
57824,8459,Incentive,min,300.0000,$
57825,8459,Incentive,max,500.0000,$
57826,8460,Incentive,max,2000.0000,$
57827,8461,Incentive,min,150.0000,$
57828,8461,Incentive,max,500.0000,$
57842,8462,Incentive,min,250.0000,$
57843,8462,Incentive,max,1000.0000,$
57844,8463,Incentive,min,250.0000,$
57845,8463,Incentive,max,1800.0000,$
57846,8464,Incentive,min,200.0000,$
57847,8464,Incentive,max,800.0000,$
57848,8465,Incentive,,75.0000,$
57850,8466,Incentive,max,250.0000,$
57863,1377,Incentive,,800.0000,$/Unit
57864,5677,Incentive,min,250.0000,$/Unit
57865,5677,Incentive,max,2000.0000,$/Unit
57866,5678,Incentive,min,250.0000,$/Unit
57867,5678,Incentive,max,1800.0000,$/Unit
57868,8467,Incentive,,75.0000,$/Unit
57881,8436,Incentive,max,75.0000,$/Unit
57882,8437,Incentive,max,3000.0000,$/Unit
57883,8438,Incentive,,3.7500,"$/square foot"
57884,8439,Incentive,min,0.7700,"$/square foot"
57885,8439,Incentive,max,1.1600,"$/square foot"
57886,8440,Incentive,min,310.0000,$
57887,8440,Incentive,max,770.0000,$
57888,8441,Incentive,,35.0000,$
57889,8442,Incentive,,800.0000,$
57890,8443,Incentive,min,25.0000,$
57891,8443,Incentive,max,55.0000,$
57892,8444,Incentive,max,7500.0000,$
57893,8445,Incentive,max,2000.0000,$
57894,8446,Incentive,max,9000.0000,$
57895,8447,Incentive,max,20000.0000,$
57896,8468,Incentive,,100.0000,$/Unit
57897,8469,Incentive,min,0.6000,$/Unit
57898,8469,Incentive,max,0.8000,$/Unit
57899,8470,Incentive,min,15.0000,$/ton
57900,8470,Incentive,max,45.0000,$/ton
57901,8471,Incentive,min,2.5000,$
57902,8471,Incentive,max,215.0000,$
57903,8472,Incentive,min,100.0000,$
57904,8472,Incentive,max,395.0000,$
57931,8479,Incentive,,75.0000,$
57937,1022,Incentive,,175.0000,$/kW
57938,1023,Incentive,min,40.0000,$/Unit
57939,1023,Incentive,max,60.0000,$
57940,1024,Incentive,min,0.1500,"$/square foot"
57941,1024,Incentive,max,0.3500,"$/square foot"
57969,4510,Incentive,,1.5000,"$/square foot"
57970,4511,Incentive,,100.0000,"% of cost"
57971,4511,Incentive,max,500.0000,$
57972,4514,Incentive,max,1150.0000,$
57973,4515,Incentive,min,0.1000,"$/square foot"
57974,6710,Incentive,,100.0000,"% of cost"
57975,6710,Incentive,max,900.0000,$
57976,8480,Incentive,max,200.0000,$
57977,8481,Incentive,,100.0000,"% of cost"
57978,8481,Incentive,max,100.0000,$
57988,8482,Incentive,min,1000.0000,$
57989,8482,Incentive,max,10000.0000,$
57990,8483,Incentive,min,300.0000,$
57991,8483,Incentive,max,450.0000,$
57992,8484,Incentive,min,1000.0000,$
57993,8484,Incentive,max,1500.0000,$
57994,8485,Incentive,max,25.0000,$
57995,8486,Incentive,,25.0000,$
57996,8487,Incentive,,25.0000,$
58000,8488,Incentive,max,75.0000,$
58001,8489,Incentive,max,10.0000,$
58050,8490,Incentive,min,250.0000,$
58051,8490,Incentive,max,1.0000,
58052,8491,Incentive,,600.0000,$
58053,8492,Incentive,min,6.0000,"$/square foot"
58054,8492,Incentive,max,8.0000,"$/square foot"
58055,8493,Incentive,min,0.2600,"$/square foot"
58056,8493,Incentive,max,0.6600,"$/square foot"
58057,8494,Incentive,,60.0000,$
58058,8495,Incentive,,1.0000,$
58085,7137,Incentive,min,6.0000,"$/square foot"
58086,7137,Incentive,max,8.0000,"$/square foot"
58087,7138,Incentive,min,0.2600,"$/square foot"
58088,7138,Incentive,max,0.6600,"$/square foot"
58089,7139,Incentive,min,500.0000,$/Unit
58090,7139,Incentive,max,1200.0000,$/Unit
58091,7140,Incentive,min,250.0000,$
58092,7140,Incentive,max,300.0000,$
58093,7141,Incentive,,600.0000,$
58094,7142,Incentive,,60.0000,$/Unit
58095,7143,Incentive,min,150.0000,$/Unit
58096,7143,Incentive,max,200.0000,$/Unit
58097,8496,Incentive,,1000.0000,$
58104,8497,Incentive,min,150.0000,$/ton
58105,8497,Incentive,max,1000.0000,$/ton
58106,8498,Incentive,,600.0000,$
58107,8499,Incentive,,1000.0000,$
58108,8500,Incentive,min,350.0000,$
58109,8500,Incentive,max,400.0000,$
58110,7180,Incentive,,500.0000,$/Unit
58111,7181,Incentive,,100.0000,$/Unit
58140,8510,Incentive,min,100.0000,$/ton
58141,8510,Incentive,max,550.0000,$/ton
58142,8511,Incentive,min,200.0000,$/ton
58143,8511,Incentive,max,600.0000,$/ton
58144,8512,Incentive,,650.0000,$/Unit
58145,8513,Incentive,,300.0000,$
58146,8514,Incentive,,75.0000,$
58147,8515,Incentive,,350.0000,$/ton
58148,8515,Incentive,,700.0000,$/ton
58149,8516,Incentive,,2.0000,$/Unit
58150,8517,Incentive,min,400.0000,$/Unit
58151,8517,Incentive,max,800.0000,
58152,8518,Incentive,,200.0000,$/Unit
58153,8519,Incentive,,400.0000,$/Unit
58204,8520,Incentive,min,225.0000,$/Unit
58205,8520,Incentive,max,375.0000,$/Unit
58206,8521,Incentive,,375.0000,$/Unit
58207,8521,Incentive,,1.5000,$/MBTUh
58208,8522,Incentive,min,150.0000,$/Unit
58209,8522,Incentive,max,300.0000,$/Unit
58210,8522,Incentive,max,90.0000,$/ton
58211,8522,Incentive,min,75.0000,$/ton
58212,8523,Incentive,min,900.0000,$/Unit
58213,8523,Incentive,max,1200.0000,$/Unit
58214,8524,Incentive,,1.5000,$/Unit
58215,8524,Incentive,,400.0000,$/Unit
58218,8525,Incentive,max,2000.0000,$
58219,8526,Incentive,max,500.0000,$
58229,8527,Incentive,min,200.0000,$
58230,8527,Incentive,max,300.0000,$
58231,8528,Incentive,,300.0000,$
58232,8529,Incentive,,35.0000,$/Unit
58233,8530,Incentive,,50.0000,$/Unit
58234,8531,Incentive,max,450.0000,$/Unit
58235,8532,Incentive,min,30.0000,$
58236,8532,Incentive,max,50.0000,$
58237,8533,Incentive,max,500.0000,$
58241,8537,Incentive,min,300.0000,$
58242,8537,Incentive,max,500.0000,$
58243,8538,Incentive,max,2000.0000,$
58270,8544,Incentive,min,0.1100,"$/square foot"
58271,8544,Incentive,max,0.2800,"$/square foot"
58272,8545,Incentive,,250.0000,$
58273,8546,Incentive,,0.0100,$/BTU
58274,8547,Incentive,,175.0000,$
58275,1923,Incentive,,20.0000,$/Unit
58276,1923,Incentive,max,100.0000,$
58277,6222,Incentive,,400.0000,$
58278,6223,Incentive,,75.0000,$/Unit
58279,6223,Incentive,max,150.0000,$
58280,7564,Incentive,,30.0000,"$/square foot"
58281,7564,Incentive,max,450.0000,$
58309,8548,Incentive,,100.0000,$
58310,8549,Incentive,,50.0000,$
58311,8550,Incentive,,25.0000,$
58312,8551,Incentive,,250.0000,$
58313,8552,Incentive,min,50.0000,$
58314,8552,Incentive,max,300.0000,$
58315,8553,Incentive,max,800.0000,$
58316,8553,Incentive,min,200.0000,$
58317,8554,Incentive,max,150.0000,$
58318,8555,Incentive,,100.0000,$
58331,8556,Incentive,,25.0000,$
58332,8556,Incentive,,30.0000,$/horsepower
58333,8557,Incentive,min,50.0000,$
58334,8557,Incentive,max,500.0000,$
58385,8569,Incentive,,1600.0000,$
58386,8570,Incentive,,1750.0000,$
58387,8571,Incentive,,8000.0000,$
58388,2476,System,max,100.0000,kW
58389,2476,Incentive,,60.0000,$/kW
58390,2477,System,max,250.0000,"Square Feet"
58391,2477,Incentive,,20.0000,"$/square foot"
58392,2478,Incentive,,3000.0000,$
58393,2478,System,max,10.0000,Tons
58394,2479,System,min,100.0000,kW
58395,2479,System,max,375.0000,kW
58396,2479,Incentive,,30.0000,$/kW
58397,2480,Incentive,,10.0000,"$/square foot"
58398,2480,Incentive,max,5000.0000,$
58399,2480,System,min,250.0000,"Square Feet"
58400,2480,System,max,1200.0000,"Square Feet"
58401,2481,Incentive,min,12000.0000,$
58402,2481,System,min,10.0000,Tons
58403,2481,System,max,50.0000,Tons
58407,2759,Incentive,,100.0000,%
58408,3426,Incentive,,50.0000,%
58409,3426,Incentive,max,500.0000,$
58427,5683,Incentive,,800.0000,$/Unit
58428,5684,Incentive,max,2000.0000,$/Unit
58429,5685,Incentive,min,250.0000,$/Unit
58430,5685,Incentive,max,1800.0000,$/Unit
58431,7576,Incentive,,75.0000,$/Unit
58432,2283,Incentive,,300.0000,$/Unit
58433,2284,Incentive,min,259.0000,$/Unit
58434,2284,Incentive,max,701.0000,$
58435,2285,Incentive,min,109.0000,$/Unit
58436,2285,Incentive,max,384.0000,$
58453,431,Incentive,min,25.0000,%
58454,431,Incentive,min,35.0000,%
58455,431,Incentive,max,10.0000,Years
58456,431,Incentive,max,100000.0000,$
58464,2286,Incentive,min,55.0000,$/ton
58465,2286,Incentive,max,96.0000,$/ton
58466,2287,Incentive,min,2.0000,$/Unit
58467,2287,Incentive,max,20000.0000,$
58468,2288,Incentive,min,2.0000,$/Unit
58469,2288,Incentive,max,75.0000,$
58470,2289,Incentive,max,20000.0000,$
58471,2289,Incentive,max,30.0000,"% of cost"
58472,8572,Incentive,,15.0000,$
58473,8573,Incentive,min,60.0000,$
58474,8573,Incentive,max,125.0000,$/Unit
58475,6758,Incentive,min,100.0000,$
58476,6758,Incentive,max,225.0000,$
58477,6760,Incentive,,50.0000,$/Unit
58478,8574,Incentive,min,2700.0000,$
58479,8574,Incentive,max,9000.0000,$
58480,8575,Incentive,,450.0000,$/ton
58481,8576,Incentive,,175.0000,$/Unit
58482,8576,Incentive,,510.0000,$/Unit
58491,2825,Incentive,max,225.0000,$/Unit
58492,2826,Incentive,,350.0000,$/Unit
58493,2827,Incentive,max,600.0000,$
58494,6059,Incentive,max,400.0000,$
58495,7167,Incentive,,25.0000,$
58496,7168,Incentive,,150.0000,$
58508,7027,Incentive,,75.0000,"% of cost"
58509,7028,Incentive,max,1200.0000,$
58511,8577,Incentive,,400.0000,$
58529,4579,Incentive,min,0.0600,"$/square foot"
58530,4579,Incentive,max,2.0000,"$/square foot"
58531,4580,Incentive,min,6.0000,"$/square foot"
58532,4580,Incentive,max,12.0000,"$/square foot"
58533,4582,Incentive,,40.0000,$/Unit
58534,4583,Incentive,min,125.0000,$
58535,4583,Incentive,max,1200.0000,$
58536,5884,Incentive,,100.0000,$
58537,5885,Incentive,,30.0000,$
58547,8579,Incentive,max,2500.0000,$
58554,2978,Incentive,max,500000.0000,$
58555,2978,Incentive,max,50.0000,"% of cost"
58570,1880,Incentive,min,400.0000,$/Unit
58571,1880,Incentive,max,600.0000,$/Unit
58572,6212,Incentive,,100.0000,$/Unit
58573,7566,Incentive,,800.0000,$/Unit
58574,7567,Incentive,,200.0000,$/Unit
58575,7568,Incentive,,250.0000,$/Unit
58576,7568,Incentive,max,500.0000,$
58577,8581,Incentive,min,125.0000,$
58578,8581,Incentive,max,200.0000,$
58579,8582,Incentive,,600.0000,$
58580,8583,Incentive,,800.0000,$
58581,8584,Incentive,,100.0000,$
58582,8585,Incentive,,250.0000,$
58583,8586,Incentive,,150.0000,$
58584,8586,Incentive,max,50.0000,"% of cost"
58585,3010,Incentive,,50.0000,$/Unit
58586,3011,Incentive,max,500.0000,$
58587,6660,Incentive,,50.0000,$/Unit
58588,6661,Incentive,,150.0000,$/ton
58589,6662,Incentive,min,150.0000,$/ton
58590,6662,Incentive,max,300.0000,$/ton
58591,7565,Incentive,,250.0000,$/Unit
58592,3672,Incentive,min,5.0000,$/Unit
58593,3672,Incentive,max,225.0000,$
58594,3673,Incentive,min,50.0000,$/ton
58595,3673,Incentive,max,250.0000,$
58596,3674,Incentive,max,30.0000,"% of cost"
58597,3674,Incentive,max,25000.0000,$
58638,8235,Incentive,min,25.0000,$
58639,8235,Incentive,max,50.0000,$
58692,6470,Incentive,min,50.0000,$/Unit
58693,6470,Incentive,max,75.0000,$/Unit
58694,6471,Incentive,,300.0000,$/Unit
58695,6472,Incentive,min,100.0000,$/Unit
58696,6472,Incentive,max,350.0000,$/Unit
58697,6473,Incentive,min,300.0000,$/Unit
58698,6473,Incentive,max,350.0000,$/Unit
58699,6474,Incentive,min,400.0000,$/Unit
58700,6474,Incentive,max,600.0000,$/Unit
58701,6475,Incentive,,2.5000,"$/square foot"
58702,6476,Incentive,,750.0000,$
58745,6892,Incentive,,50.0000,"% of cost"
58746,6892,Incentive,max,19000.0000,$/Unit
58747,6893,Incentive,,50.0000,"% of cost"
58748,6893,Incentive,max,1000.0000,$
58755,6895,Incentive,,50.0000,"% of cost"
58771,2483,Incentive,,750.0000,$/Unit
58772,2485,Incentive,min,100.0000,$/Unit
58773,2485,Incentive,max,750.0000,$/Unit
58774,2486,Incentive,,300.0000,$/Unit
58775,2487,Incentive,min,300.0000,$/Unit
58776,2487,Incentive,max,350.0000,$/Unit
58777,2488,Incentive,min,400.0000,$/Unit
58778,2488,Incentive,max,600.0000,$/Unit
58779,2489,Incentive,min,50.0000,$/Unit
58780,2489,Incentive,max,75.0000,$/Unit
58781,6481,Incentive,min,0.0700,"$/square foot"
58782,6481,Incentive,max,0.4000,"$/square foot"
58783,7577,Incentive,min,1000.0000,$
58784,7577,Incentive,max,1200.0000,$
58785,7578,Incentive,,2.5000,"$/square foot"
58796,7002,Incentive,min,400.0000,$
58797,7002,Incentive,max,800.0000,$
58798,1074,Incentive,max,0.3150,$/kWh
58799,7001,Incentive,min,400.0000,$
58800,7001,Incentive,max,800.0000,$
58801,6978,Incentive,min,400.0000,$
58802,6978,Incentive,max,800.0000,$
58803,6977,Incentive,min,400.0000,$
58804,6977,Incentive,max,800.0000,$
58805,6987,Incentive,,100.0000,$
58806,6988,Incentive,,2500.0000,$
58807,7000,Incentive,,500.0000,$
58808,7012,Incentive,,50.0000,$
58837,7446,Incentive,,25.0000,$
58838,7448,Incentive,max,40.0000,$
58839,8593,Incentive,max,700.0000,$
58840,8594,Incentive,max,600.0000,$
58841,8595,Incentive,,75.0000,$
58842,4578,Incentive,min,1200.0000,$
58843,4578,Incentive,max,2500.0000,$
58844,8596,Incentive,min,250.0000,$
58845,8596,Incentive,max,900.0000,$
58846,8597,Incentive,max,20000.0000,$
58847,8598,Incentive,min,450.0000,$
58848,8598,Incentive,max,1450.0000,$
58849,8599,Incentive,min,20.0000,$
58850,8599,Incentive,max,1050.0000,$
58851,8600,Incentive,,1700.0000,$
58852,8601,Incentive,,65.0000,$
58853,8602,Incentive,,500.0000,$
58854,8603,Incentive,min,50.0000,"% of cost"
58855,8603,Incentive,,0.5000,"$/square foot"
58856,8603,Incentive,,1.0000,"$/square foot"
58857,8604,Incentive,,5.0000,$
58858,8605,Incentive,,25.0000,$
58876,8606,Incentive,min,250.0000,$
58877,8606,Incentive,max,750.0000,$
58878,8607,Incentive,,800.0000,$
58879,8608,Incentive,min,250.0000,$
58880,8608,Incentive,max,2000.0000,$
58881,8609,Incentive,,75.0000,$
58882,8610,Incentive,,350.0000,$
58883,8610,System,,600.0000,$
58884,8611,Incentive,min,600.0000,$
58885,8611,Incentive,max,350.0000,$
58886,8612,Incentive,min,125.0000,$
58887,8612,Incentive,,400.0000,$
58922,8613,Incentive,min,30.0000,$
58923,8613,Incentive,max,90.0000,$
58924,8614,Incentive,,30.0000,$
58925,8615,Incentive,,60.0000,$
58926,8616,Incentive,min,30.0000,$
58927,8616,Incentive,max,350.0000,$
58928,8617,Incentive,min,25.0000,$
58929,8617,Incentive,max,50.0000,$
58930,8618,Incentive,min,200.0000,$
58931,8618,Incentive,max,500.0000,$
58932,8619,Incentive,,100.0000,$
58933,8620,Incentive,max,60.0000,"% of cost"
58934,8620,Incentive,max,450.0000,$
58935,8621,Incentive,min,50.0000,"% of cost"
58936,8621,Incentive,max,600.0000,$/ton
58937,8622,Incentive,max,750.0000,$/ton
58938,8622,Incentive,max,50.0000,"% of cost"
58939,8623,Incentive,max,1000.0000,$
58940,8624,Incentive,max,5000.0000,$
58941,8625,Incentive,min,30.0000,$
58942,8625,Incentive,max,800.0000,$
58943,8626,Incentive,min,12.6000,$
58944,8626,Incentive,max,3390.0000,$
58945,8627,Incentive,min,0.4400,$
58946,8627,Incentive,max,169.0000,$
58947,6500,Incentive,min,75.0000,$/Unit
58948,6500,Incentive,max,300.0000,$/Unit
58949,6501,Incentive,min,250.0000,$/Unit
58950,6501,Incentive,max,400.0000,$/Unit
58951,6502,Incentive,min,150.0000,$/Unit
58952,6502,Incentive,max,400.0000,$/Unit
58953,6503,Incentive,max,50.0000,$/Unit
58954,6504,Incentive,min,5.0000,$/Unit
58955,6504,Incentive,max,500.0000,$/Unit
58956,6505,Incentive,min,50.0000,$/Unit
58957,6505,Incentive,max,150.0000,$/Unit
59003,3092,Incentive,min,250.0000,$/Unit
59004,3092,Incentive,max,450.0000,$/Unit
59005,3095,Incentive,,50.0000,%
59006,3095,Incentive,max,400.0000,$
59007,5768,Incentive,min,75.0000,$
59008,5768,Incentive,max,200.0000,$
59009,5769,Incentive,,200.0000,$
59010,5770,Incentive,,25.0000,$
59011,5771,Incentive,,100.0000,$
59012,2457,Incentive,max,3500.0000,$
59013,2457,Incentive,,30.0000,"$/square foot"
59022,8628,Incentive,min,225.0000,$
59023,8628,Incentive,max,375.0000,$
59024,8629,Incentive,min,150.0000,$/Unit
59025,8629,Incentive,max,300.0000,$/Unit
59026,8629,Incentive,,90.0000,$/ton
59027,8630,Incentive,,900.0000,$/Unit
59028,8630,Incentive,,1200.0000,$/Unit
59029,8631,Incentive,,225.0000,$/Unit
59030,8632,Incentive,max,100.0000,$
59031,8633,Incentive,,50.0000,$/Unit
59045,6464,Incentive,min,4.8000,"$/square foot"
59046,6464,Incentive,max,12.8000,"$/square foot"
59047,6465,Incentive,,30.0000,$/Unit
59048,6466,Incentive,min,0.0500,"$/square foot"
59049,6466,Incentive,max,2.0400,"$/square foot"
59050,6467,Incentive,min,400.0000,$
59051,6467,Incentive,max,2800.0000,$
59052,6468,Incentive,min,650.0000,$
59053,6468,Incentive,max,900.0000,$
59054,7593,Incentive,min,15.0000,$
59055,7593,Incentive,max,115.0000,$
59056,7594,Incentive,min,550.0000,$
59057,7594,Incentive,max,900.0000,$
59120,8634,Incentive,,50.0000,$
59121,8635,Incentive,,10.0000,$
59122,8635,Incentive,max,75.0000,$
59123,8636,Incentive,min,8.0000,$
59124,8636,Incentive,max,600.0000,$
59125,8637,Incentive,min,200.0000,$
59126,8637,Incentive,max,600.0000,$
59127,8638,Incentive,min,10.0000,$
59128,8638,Incentive,max,75.0000,$
59129,8639,Incentive,,75.0000,$
59135,8640,Incentive,max,4000.0000,$
59136,8641,Incentive,max,75.0000,$
59137,8642,Incentive,,90.0000,$
59138,8643,Incentive,max,900.0000,$
59139,8643,Incentive,min,75.0000,
59140,8644,Incentive,min,300.0000,$
59141,8644,Incentive,max,2000.0000,$
59142,8645,Incentive,,2000.0000,$
59143,8646,Incentive,min,5.0000,$/MBTUh
59144,8646,Incentive,max,1200.0000,$/Unit
59145,8646,Incentive,max,6.0000,$/MBTUh
59146,8647,Incentive,min,750.0000,$
59147,8647,Incentive,max,5000.0000,$
59148,8648,Incentive,min,75.0000,$
59149,8648,Incentive,max,100.0000,$
59150,8649,Incentive,min,400.0000,$
59151,8649,Incentive,max,800.0000,$
59152,8650,Incentive,min,75.0000,$
59153,8650,Incentive,max,100.0000,$
59154,8651,Incentive,,35.0000,$
59155,8652,Incentive,,50.0000,$
59156,3148,Incentive,max,300.0000,$
59157,3148,Incentive,,0.0900,"$/square foot"
59158,3149,Incentive,,200.0000,$
59159,3151,Incentive,,150.0000,$/kW
59160,3151,Incentive,max,5000.0000,$
59161,3152,Incentive,max,250.0000,$
59162,5843,Incentive,,25.0000,"% of cost"
59163,5843,Incentive,max,325.0000,$
59164,6664,Incentive,,50.0000,"% of cost"
59165,6664,Incentive,max,100.0000,$
59166,7572,Incentive,,100.0000,$
59167,2726,Incentive,,100.0000,%
59171,2838,Incentive,,100.0000,%
59208,8658,Incentive,max,1750.0000,$
59209,8659,Incentive,max,8000.0000,$
59210,8660,Incentive,max,1600.0000,$
59212,1080,Incentive,,100.0000,%
59213,1080,System,min,0.5000,MW
59214,7801,Incentive,,100.0000,%
59215,7801,System,min,5.0000,MW
59216,7545,Incentive,,100.0000,%
59217,1973,Incentive,,100.0000,%
59218,2774,Incentive,,100.0000,%
59219,271,System,max,100.0000,kW
59220,271,Incentive,max,98.1800,$
59221,272,System,max,2000.0000,kW
59222,272,Incentive,max,126.0000,$
59223,8129,Incentive,,100.0000,%
59224,7517,Incentive,,200.0000,$
59280,1807,Incentive,max,33.0000,"% of cost"
59281,3014,Incentive,max,12.5000,"% of cost"
59282,1808,Incentive,,100.0000,%
59290,4084,Incentive,,75.0000,$
59291,4085,Incentive,min,100.0000,$/Unit
59292,4085,Incentive,max,750.0000,$/Unit
59293,4088,Incentive,min,0.0800,"$/square foot"
59294,4088,Incentive,max,1.5000,"$/square foot"
59295,4089,Incentive,,0.0700,"$/square foot"
59296,4089,Incentive,max,100.0000,$
59297,4089,Incentive,max,50.0000,"% of cost"
59298,6605,Incentive,,750.0000,$
59299,6606,Incentive,min,300.0000,$
59300,6606,Incentive,max,350.0000,$
59305,7035,Incentive,,10.0000,"% of cost"
59306,7035,Incentive,max,2500.0000,$
59317,4079,Incentive,min,50.0000,$/Unit
59318,4079,Incentive,max,75.0000,$/Unit
59319,4080,Incentive,min,100.0000,$/Unit
59320,4080,Incentive,,5.2500,"$/square foot"
59321,6598,Incentive,min,300.0000,$
59322,6598,Incentive,max,350.0000,$
59323,6599,Incentive,min,400.0000,$
59324,6599,Incentive,max,600.0000,$
59325,8114,Incentive,,5000.0000,$
59328,7550,Incentive,,100.0000,%
59330,8104,Incentive,,100.0000,%
59331,8105,Incentive,,100.0000,%
59332,8130,Incentive,,100.0000,%
59333,8103,Incentive,,100.0000,%
59334,6032,Incentive,,2.5000,"$/square foot"
59335,6034,Incentive,min,300.0000,$/Unit
59336,6034,Incentive,max,350.0000,$/Unit
59337,6035,Incentive,min,400.0000,$/Unit
59338,6035,Incentive,max,600.0000,$/Unit
